onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	FaceMatching	2335	0	Stim5_Base	Stim5_SmallDistance	b
11.983	2	FaceMatching	1439	1	Stim9_Base	Stim9_Base	c
15.5	2	FaceMatching	1634	1	Stim1_Base	Stim1_SmallDistance	b
19.5	2	FaceMatching	1570	1	Stim1_Base	Stim1_Base	c
23.0	2	FaceMatching	1310	1	Stim6_LargeDistance	Stim6_Base	b
27.0	2	FaceMatching	1838	0	Stim5_Base	Stim5_Base	c
38.483	2	NumberMatching	1779	1	N1	D1_1	c
42.483	2	NumberMatching	0	0	D8_2	N8	c
45.483	2	NumberMatching	187	0	N1	D4_2	b
48.983	2	NumberMatching	1119	1	N3	D3_1	c
52.983	2	NumberMatching	0	0	N9	D9_1	c
55.983	2	NumberMatching	2007	1	D4_2	N4	c
67.983	2	NumberMatching	1767	1	D6_2	N6	c
71.983	2	NumberMatching	1663	1	D6_1	N3	b
74.983	2	NumberMatching	2231	1	D8_1	N5	b
78.483	2	NumberMatching	2179	1	N5	D5_1	c
81.483	2	NumberMatching	1315	1	D2_1	N5	b
85.483	2	NumberMatching	1611	1	N9	D7_2	b
100.483	2	ShapeMatching	1539	1	S2	S3	b
103.483	2	ShapeMatching	1011	1	S9	S1	b
107.483	2	ShapeMatching	1011	1	S4	S4	c
110.983	2	ShapeMatching	1215	1	S3	S3	c
114.983	2	ShapeMatching	1079	1	S6	S6	c
118.483	2	ShapeMatching	1099	1	S8	S8	c
129.983	2	FaceMatching	1551	0	Stim4_Base	Stim4_Base	c
133.5	2	FaceMatching	1218	1	Stim4_Base	Stim4_SmallDistance	b
136.5	2	FaceMatching	1618	1	Stim7_Base	Stim7_Base	c
140.5	2	FaceMatching	1690	1	Stim9_LargeDistance	Stim9_Base	b
144.0	2	FaceMatching	1470	1	Stim3_Base	Stim3_SmallDistance	b
147.0	2	FaceMatching	1950	0	Stim2_Base	Stim2_Base	c
165.483	2	FaceMatching	1115	1	Stim6_Base	Stim6_Base	c
169.0	2	FaceMatching	1574	1	Stim2_Base	Stim2_SmallDistance	b
173.0	2	FaceMatching	1390	1	Stim3_Base	Stim3_Base	c
176.0	2	FaceMatching	1270	1	Stim7_LargeDistance	Stim7_Base	b
179.5	2	FaceMatching	1762	0	Stim8_Base	Stim8_Base	c
182.5	2	FaceMatching	1298	1	Stim8_LargeDistance	Stim8_Base	b
197.983	2	ShapeMatching	975	1	S7	S7	c
201.483	2	ShapeMatching	955	1	S4	S5	b
205.483	2	ShapeMatching	883	1	S1	S1	c
208.483	2	ShapeMatching	1147	1	S6	S7	b
212.483	2	ShapeMatching	1043	1	S7	S8	b
215.483	2	ShapeMatching	1195	1	S2	S2	c
230.483	2	NumberMatching	1987	1	N7	D4_2	b
233.483	2	NumberMatching	1819	1	N3	D5_2	b
236.983	2	NumberMatching	1175	1	N5	D1_2	b
240.983	2	NumberMatching	1967	1	N7	D7_1	c
243.983	2	NumberMatching	1527	1	D2_2	N2	c
247.983	2	NumberMatching	1143	1	D4_1	N8	b
265.983	2	ShapeMatching	1271	1	S5	S6	b
269.983	2	ShapeMatching	1295	0	S1	S2	b
272.983	2	ShapeMatching	1575	1	S3	S4	b
276.483	2	ShapeMatching	1211	1	S5	S5	c
280.483	2	ShapeMatching	1235	1	S9	S9	c
283.983	2	ShapeMatching	1063	1	S8	S9	b
