onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.984	2	NumberMatching	1056	1	D3_1	N7	b
12.984	2	NumberMatching	1160	1	N2	D2_1	c
16.0	2	NumberMatching	1072	1	D7_1	N3	b
19.484	2	NumberMatching	1052	1	N4	D2_2	b
22.484	2	NumberMatching	1164	1	D9_2	N9	c
26.484	2	NumberMatching	1396	1	D9_1	N5	b
44.484	2	FaceMatching	1084	1	Stim5_LargeDistance	Stim5_LargeDistance	c
47.5	2	FaceMatching	964	1	Stim9_Base	Stim9_SmallDistance	b
51.0	2	FaceMatching	1384	1	Stim8_LargeDistance	Stim8_LargeDistance	c
55.0	2	FaceMatching	1632	1	Stim6_LargeDistance	Stim6_LargeDistance	c
58.5	2	FaceMatching	1396	1	Stim2_LargeDistance	Stim2_Base	b
62.5	2	FaceMatching	740	1	Stim1_LargeDistance	Stim1_LargeDistance	c
79.984	2	ShapeMatching	1152	1	S4	S2	b
83.984	2	ShapeMatching	704	1	S3	S3	c
87.484	2	ShapeMatching	796	1	S6	S6	c
90.484	2	ShapeMatching	988	1	S2	S2	c
93.984	2	ShapeMatching	912	1	S7	S7	c
96.984	2	ShapeMatching	856	1	S6	S4	b
109.484	2	ShapeMatching	820	1	S1	S8	b
112.984	2	ShapeMatching	1000	1	S9	S9	c
116.984	2	ShapeMatching	864	1	S8	S8	c
119.984	2	ShapeMatching	888	1	S5	S5	c
123.984	2	ShapeMatching	1240	1	S7	S5	b
127.484	2	ShapeMatching	1044	1	S1	S1	c
141.984	2	NumberMatching	976	1	D5_2	N5	c
145.484	2	NumberMatching	1428	1	D7_2	N7	c
148.484	2	NumberMatching	2012	1	D5_1	N7	b
152.484	2	NumberMatching	764	1	D3_2	N3	c
155.984	2	NumberMatching	1440	1	N6	D6_1	c
159.984	2	NumberMatching	1088	1	N2	D6_2	b
174.484	2	NumberMatching	1236	1	D1_1	N3	b
178.484	2	NumberMatching	852	1	N4	D4_1	c
182.001	2	NumberMatching	879	0	N8	D6_2	b
184.984	2	NumberMatching	920	1	D1_2	N1	c
188.484	2	NumberMatching	1092	1	N6	D9_2	b
192.484	2	NumberMatching	860	1	N8	D8_1	c
203.984	2	ShapeMatching	784	1	S8	S6	b
207.484	2	ShapeMatching	868	1	S2	S9	b
211.484	2	ShapeMatching	636	1	S4	S4	c
214.484	2	ShapeMatching	1052	1	S3	S1	b
218.484	2	ShapeMatching	908	0	S9	S7	b
221.984	2	ShapeMatching	1136	1	S5	S3	b
239.484	2	FaceMatching	1164	1	Stim3_LargeDistance	Stim3_LargeDistance	c
243.001	2	FaceMatching	735	1	Stim5_LargeDistance	Stim5_Base	b
247.001	2	FaceMatching	1039	1	Stim1_LargeDistance	Stim1_Base	b
250.001	2	FaceMatching	1024	1	Stim4_LargeDistance	Stim4_Base	b
254.001	2	FaceMatching	743	0	Stim7_Base	Stim7_SmallDistance	b
257.501	2	FaceMatching	859	1	Stim7_LargeDistance	Stim7_LargeDistance	c
268.984	2	FaceMatching	904	1	Stim3_LargeDistance	Stim3_Base	b
273.001	2	FaceMatching	1343	0	Stim6_Base	Stim6_SmallDistance	b
276.501	2	FaceMatching	1019	1	Stim9_LargeDistance	Stim9_LargeDistance	c
279.501	2	FaceMatching	867	1	Stim2_LargeDistance	Stim2_LargeDistance	c
283.001	2	FaceMatching	1327	0	Stim8_Base	Stim8_SmallDistance	b
287.001	2	FaceMatching	2263	1	Stim4_LargeDistance	Stim4_LargeDistance	c
