onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.983	2	NumberMatching	2322	1	D1_2	N1	c
12.983	2	NumberMatching	1642	1	D1_1	N3	b
16.483	2	NumberMatching	1798	1	N2	D6_2	b
19.483	2	NumberMatching	1350	1	N2	D2_1	c
23.483	2	NumberMatching	1614	1	N4	D2_2	b
26.483	2	NumberMatching	1734	1	D3_1	N7	b
44.483	2	NumberMatching	2006	0	N6	D6_1	c
48.483	2	NumberMatching	1334	0	D7_2	N7	c
51.483	2	NumberMatching	1782	1	D7_1	N3	b
54.983	2	NumberMatching	2018	0	N8	D6_2	b
57.983	2	NumberMatching	1090	1	D3_2	N3	c
61.483	2	NumberMatching	1886	0	D9_2	N9	c
76.983	2	ShapeMatching	1514	1	S2	S2	c
80.483	2	ShapeMatching	1230	1	S9	S9	c
84.483	2	ShapeMatching	950	1	S4	S4	c
87.483	2	ShapeMatching	1366	1	S1	S8	b
90.983	2	ShapeMatching	1378	1	S5	S3	b
94.983	2	ShapeMatching	1218	1	S4	S2	b
112.483	2	FaceMatching	2390	1	Stim1_LargeDistance	Stim1_LargeDistance	c
115.983	2	FaceMatching	2042	0	Stim5_LargeDistance	Stim5_Base	b
118.983	2	FaceMatching	1866	1	Stim8_LargeDistance	Stim8_LargeDistance	c
123.0	2	FaceMatching	1385	1	Stim4_LargeDistance	Stim4_LargeDistance	c
126.5	2	FaceMatching	1853	0	Stim8_Base	Stim8_SmallDistance	b
129.5	2	FaceMatching	1461	1	Stim9_Base	Stim9_SmallDistance	b
147.983	2	FaceMatching	1490	1	Stim5_LargeDistance	Stim5_LargeDistance	c
151.5	2	FaceMatching	1357	1	Stim1_LargeDistance	Stim1_Base	b
154.5	2	FaceMatching	1605	1	Stim7_Base	Stim7_SmallDistance	b
158.5	2	FaceMatching	1173	1	Stim3_LargeDistance	Stim3_Base	b
162.0	2	FaceMatching	1657	1	Stim3_LargeDistance	Stim3_LargeDistance	c
165.0	2	FaceMatching	1625	1	Stim7_LargeDistance	Stim7_LargeDistance	c
177.483	2	FaceMatching	1806	1	Stim6_LargeDistance	Stim6_LargeDistance	c
181.0	2	FaceMatching	1321	1	Stim6_Base	Stim6_SmallDistance	b
185.0	2	FaceMatching	1897	1	Stim2_LargeDistance	Stim2_Base	b
188.0	2	FaceMatching	1889	1	Stim9_LargeDistance	Stim9_LargeDistance	c
192.0	2	FaceMatching	1905	1	Stim2_LargeDistance	Stim2_LargeDistance	c
195.0	2	FaceMatching	1545	1	Stim4_LargeDistance	Stim4_Base	b
209.983	2	ShapeMatching	1866	1	S6	S6	c
213.983	2	ShapeMatching	1162	1	S8	S6	b
217.483	2	ShapeMatching	1638	1	S6	S4	b
220.483	2	ShapeMatching	1566	1	S1	S1	c
223.983	2	ShapeMatching	1586	1	S9	S7	b
226.983	2	ShapeMatching	1898	1	S7	S5	b
239.483	2	NumberMatching	1646	0	N8	D8_1	c
242.483	2	NumberMatching	1438	1	N4	D4_1	c
246.483	2	NumberMatching	2302	1	D5_1	N7	b
249.983	2	NumberMatching	1626	0	D5_2	N5	c
252.983	2	NumberMatching	1386	1	D9_1	N5	b
256.983	2	NumberMatching	1554	1	N6	D9_2	b
268.983	2	ShapeMatching	1258	1	S2	S9	b
272.983	2	ShapeMatching	1418	1	S7	S7	c
276.483	2	ShapeMatching	1462	1	S5	S5	c
279.483	2	ShapeMatching	1238	1	S3	S1	b
282.983	2	ShapeMatching	2082	1	S3	S3	c
286.983	2	ShapeMatching	1186	1	S8	S8	c
