onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	ShapeMatching	556	1	S3	S1	b
12.483	2	ShapeMatching	736	1	S2	S2	c
15.783	2	ShapeMatching	820	1	S4	S2	b
19.483	2	ShapeMatching	728	1	S6	S4	b
22.483	2	ShapeMatching	616	1	S9	S7	b
25.983	2	ShapeMatching	588	1	S6	S6	c
38.467	2	FaceMatching	1232	1	Stim4_LargeDistance	Stim4_Base	b
42.0	2	FaceMatching	947	1	Stim2_LargeDistance	Stim2_Base	b
44.984	2	FaceMatching	1099	1	Stim1_LargeDistance	Stim1_Base	b
49.0	2	FaceMatching	1315	0	Stim5_LargeDistance	Stim5_Base	b
52.484	2	FaceMatching	1231	1	Stim9_LargeDistance	Stim9_LargeDistance	c
56.484	2	FaceMatching	1359	1	Stim3_LargeDistance	Stim3_LargeDistance	c
70.967	2	NumberMatching	1204	1	D1_1	N3	b
74.984	2	NumberMatching	979	1	D7_1	N3	b
77.984	2	NumberMatching	915	1	N4	D2_2	b
81.484	2	NumberMatching	783	0	D3_2	N3	c
85.484	2	NumberMatching	751	1	D1_2	N1	c
88.984	2	NumberMatching	1027	0	D9_2	N9	c
100.467	2	FaceMatching	2472	1	Stim7_Base	Stim7_SmallDistance	b
104.467	2	FaceMatching	1376	1	Stim6_Base	Stim6_SmallDistance	b
108.0	2	FaceMatching	1115	1	Stim6_LargeDistance	Stim6_LargeDistance	c
111.0	2	FaceMatching	1259	1	Stim4_LargeDistance	Stim4_LargeDistance	c
114.484	2	FaceMatching	1175	1	Stim3_LargeDistance	Stim3_Base	b
118.5	2	FaceMatching	1095	1	Stim5_LargeDistance	Stim5_LargeDistance	c
135.967	2	ShapeMatching	660	1	S8	S8	c
139.984	2	ShapeMatching	843	1	S9	S9	c
143.484	2	ShapeMatching	727	1	S5	S5	c
146.484	2	ShapeMatching	679	1	S1	S1	c
150.484	2	ShapeMatching	791	1	S7	S5	b
153.984	2	ShapeMatching	731	1	S7	S7	c
168.467	2	ShapeMatching	1216	1	S2	S9	b
171.984	2	ShapeMatching	651	1	S4	S4	c
175.984	2	ShapeMatching	923	1	S8	S6	b
178.984	2	ShapeMatching	947	1	S5	S3	b
182.984	2	ShapeMatching	643	1	S3	S3	c
185.984	2	ShapeMatching	835	1	S1	S8	b
203.967	2	NumberMatching	756	0	N8	D6_2	b
206.984	2	NumberMatching	979	1	N4	D4_1	c
210.984	2	NumberMatching	755	1	N2	D2_1	c
214.484	2	NumberMatching	1031	0	N2	D6_2	b
217.484	2	NumberMatching	1087	1	D3_1	N7	b
220.984	2	NumberMatching	1123	1	N6	D9_2	b
236.467	2	FaceMatching	1640	1	Stim8_Base	Stim8_SmallDistance	b
239.5	2	FaceMatching	1519	1	Stim7_LargeDistance	Stim7_LargeDistance	c
242.984	2	FaceMatching	955	1	Stim1_LargeDistance	Stim1_LargeDistance	c
246.984	2	FaceMatching	1163	1	Stim2_LargeDistance	Stim2_LargeDistance	c
249.984	2	FaceMatching	1627	0	Stim8_LargeDistance	Stim8_LargeDistance	c
253.984	2	FaceMatching	1427	1	Stim9_Base	Stim9_SmallDistance	b
265.967	2	NumberMatching	2180	1	N8	D8_1	c
269.967	2	NumberMatching	1212	0	D5_2	N5	c
273.484	2	NumberMatching	863	1	D5_1	N7	b
276.484	2	NumberMatching	1151	1	N6	D6_1	c
280.484	2	NumberMatching	1319	1	D7_2	N7	c
283.984	2	NumberMatching	1059	1	D9_1	N5	b
