onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	FaceMatching	1124	1	Stim7_LargeDistance	Stim7_LargeDistance	c
12.984	2	FaceMatching	1443	1	Stim6_Base	Stim6_SmallDistance	b
18.184	2	FaceMatching	0	0	Stim5_LargeDistance	Stim5_Base	b
19.5	2	FaceMatching	1335	1	Stim5_LargeDistance	Stim5_LargeDistance	c
23.484	2	FaceMatching	2527	0	Stim3_LargeDistance	Stim3_Base	b
26.467	2	FaceMatching	1408	1	Stim4_LargeDistance	Stim4_LargeDistance	c
44.467	2	NumberMatching	1080	1	N2	D2_1	c
48.484	2	NumberMatching	1359	1	N4	D2_2	b
51.484	2	NumberMatching	911	1	D3_2	N3	c
54.984	2	NumberMatching	2315	0	N8	D8_1	c
57.967	2	NumberMatching	1748	1	D5_1	N7	b
61.984	2	NumberMatching	835	1	D1_2	N1	c
79.967	2	FaceMatching	1452	1	Stim8_LargeDistance	Stim8_LargeDistance	c
82.984	2	FaceMatching	2155	1	Stim8_Base	Stim8_SmallDistance	b
86.467	2	FaceMatching	1736	1	Stim9_Base	Stim9_SmallDistance	b
90.484	2	FaceMatching	2047	1	Stim2_LargeDistance	Stim2_LargeDistance	c
93.467	2	FaceMatching	1840	1	Stim1_LargeDistance	Stim1_Base	b
97.484	2	FaceMatching	1519	1	Stim6_LargeDistance	Stim6_LargeDistance	c
109.467	2	NumberMatching	2240	1	N8	D6_2	b
113.467	2	NumberMatching	2344	1	D5_2	N5	c
116.467	2	NumberMatching	1336	1	N4	D4_1	c
119.984	2	NumberMatching	1483	1	D1_1	N3	b
122.984	2	NumberMatching	2347	0	N6	D6_1	c
126.967	2	NumberMatching	1644	1	D7_1	N3	b
138.967	2	FaceMatching	2196	1	Stim4_LargeDistance	Stim4_Base	b
142.967	2	FaceMatching	1340	1	Stim2_LargeDistance	Stim2_Base	b
146.484	2	FaceMatching	1807	1	Stim1_LargeDistance	Stim1_LargeDistance	c
149.501	2	FaceMatching	2014	0	Stim7_Base	Stim7_SmallDistance	b
153.467	2	FaceMatching	1688	1	Stim9_LargeDistance	Stim9_LargeDistance	c
156.984	2	FaceMatching	1403	1	Stim3_LargeDistance	Stim3_LargeDistance	c
171.467	2	ShapeMatching	1840	1	S1	S8	b
175.484	2	ShapeMatching	1519	1	S7	S7	c
178.484	2	ShapeMatching	3087	1	S3	S1	b
181.967	2	ShapeMatching	1276	1	S5	S3	b
184.984	2	ShapeMatching	899	1	S9	S7	b
188.984	2	ShapeMatching	1811	1	S6	S4	b
200.967	2	NumberMatching	1692	1	D3_1	N7	b
204.984	2	NumberMatching	2595	1	D9_2	N9	c
208.467	2	NumberMatching	1152	1	N2	D6_2	b
211.484	2	NumberMatching	1543	1	D9_1	N5	b
215.484	2	NumberMatching	2351	1	D7_2	N7	c
218.467	2	NumberMatching	2416	1	N6	D9_2	b
233.467	2	ShapeMatching	1248	1	S2	S2	c
236.484	2	ShapeMatching	1655	1	S8	S6	b
239.984	2	ShapeMatching	1227	1	S1	S1	c
243.984	2	ShapeMatching	971	1	S4	S2	b
246.984	2	ShapeMatching	1179	1	S5	S5	c
250.484	2	ShapeMatching	1319	1	S8	S8	c
268.967	2	ShapeMatching	1204	1	S4	S4	c
271.984	2	ShapeMatching	1235	1	S7	S5	b
275.484	2	ShapeMatching	1287	1	S9	S9	c
279.484	2	ShapeMatching	1727	1	S2	S9	b
282.984	2	ShapeMatching	1059	1	S6	S6	c
286.984	2	ShapeMatching	883	1	S3	S3	c
